weekly_n,T_weeks,rho,sigma_txn,sigma_week,nonzero_weeks,pct_coverage,feasible,mde_pct,verdict
10,104,0.3,0.5,0.01,103.995278407305,0.999954600070238,TRUE,12.5908557488534,underpowered
10,104,0.3,0.5,0.03,103.995278407305,0.999954600070238,TRUE,12.8021686318283,underpowered
10,104,0.5,0.15,0.01,103.995278407305,0.999954600070238,TRUE,4.67193441679834,adequate
10,104,0.5,0.15,0.03,103.995278407305,0.999954600070238,TRUE,5.42869210323496,marginal
10,104,0.5,0.3,0.01,103.995278407305,0.999954600070238,TRUE,9.40130147380385,marginal
10,104,0.5,0.3,0.03,103.995278407305,0.999954600070238,TRUE,9.82510716275984,marginal
10,104,0.5,0.5,0.01,103.995278407305,0.999954600070238,TRUE,16.0936255256793,underpowered
10,104,0.5,0.5,0.03,103.995278407305,0.999954600070238,TRUE,16.3678675715782,underpowered
10,104,0.7,0.15,0.01,103.995278407305,0.999954600070238,TRUE,6.33380227313987,marginal
10,104,0.7,0.15,0.03,103.995278407305,0.999954600070238,TRUE,7.36907564236353,marginal
10,104,0.7,0.3,0.01,103.995278407305,0.999954600070238,TRUE,12.8455849097028,underpowered
10,104,0.7,0.3,0.03,103.995278407305,0.999954600070238,TRUE,13.4339344529071,underpowered
10,104,0.7,0.5,0.01,103.995278407305,0.999954600070238,TRUE,22.226715633038,underpowered
10,104,0.7,0.5,0.03,103.995278407305,0.999954600070238,TRUE,22.6152105487697,underpowered
10,156,0,0.15,0.01,155.992917610957,0.999954600070238,TRUE,1.34922289563739,well_powered
10,156,0,0.15,0.03,155.992917610957,0.999954600070238,TRUE,1.5637426855651,well_powered
10,156,0,0.3,0.01,155.992917610957,0.999954600070238,TRUE,2.67236873633785,adequate
10,156,0,0.3,0.03,155.992917610957,0.999954600070238,TRUE,2.78895055739761,adequate
10,156,0,0.5,0.01,155.992917610957,0.999954600070238,TRUE,4.47732802370004,adequate
10,156,0,0.5,0.03,155.992917610957,0.999954600070238,TRUE,4.54970693006431,adequate
10,156,0.3,0.15,0.01,155.992917610957,0.999954600070238,TRUE,1.83137860491072,well_powered
10,156,0.3,0.15,0.03,155.992917610957,0.999954600070238,TRUE,2.12335809786604,adequate
10,156,0.3,0.3,0.01,155.992917610957,0.999954600070238,TRUE,3.63576697960213,adequate
10,156,0.3,0.3,0.03,155.992917610957,0.999954600070238,TRUE,3.79514753276011,adequate
10,156,0.3,0.5,0.01,155.992917610957,0.999954600070238,TRUE,6.11050551740435,marginal
10,156,0.3,0.5,0.03,155.992917610957,0.999954600070238,TRUE,6.21006043778618,marginal
10,156,0.5,0.15,0.01,155.992917610957,0.999954600070238,TRUE,2.31794559819201,adequate
10,156,0.5,0.15,0.03,155.992917610957,0.999954600070238,TRUE,2.68851742393637,adequate
10,156,0.5,0.3,0.01,155.992917610957,0.999954600070238,TRUE,4.61246526362298,adequate
10,156,0.5,0.3,0.03,155.992917610957,0.999954600070238,TRUE,4.81564633231071,adequate
10,156,0.5,0.5,0.01,155.992917610957,0.999954600070238,TRUE,7.77650196566131,marginal
10,156,0.5,0.5,0.03,155.992917610957,0.999954600070238,TRUE,7.90419534864111,marginal
10,156,0.7,0.15,0.01,155.992917610957,0.999954600070238,TRUE,3.15398455471807,adequate
10,156,0.7,0.15,0.03,155.992917610957,0.999954600070238,TRUE,3.66058650835102,adequate
10,156,0.7,0.3,0.01,155.992917610957,0.999954600070238,TRUE,6.30118893497405,marginal
10,156,0.7,0.3,0.03,155.992917610957,0.999954600070238,TRUE,6.58106701846073,marginal
10,156,0.7,0.5,0.01,155.992917610957,0.999954600070238,TRUE,10.6813363338819,underpowered
10,156,0.7,0.5,0.03,155.992917610957,0.999954600070238,TRUE,10.8590788462694,underpowered
10,208,0,0.15,0.01,207.990556814609,0.999954600070238,TRUE,0.849862237186039,well_powered
10,208,0,0.15,0.03,207.990556814609,0.999954600070238,TRUE,0.984600929177337,well_powered
10,208,0,0.3,0.01,207.990556814609,0.999954600070238,TRUE,1.67925848040491,well_powered
10,208,0,0.3,0.03,207.990556814609,0.999954600070238,TRUE,1.7521468323628,well_powered
10,208,0,0.5,0.01,207.990556814609,0.999954600070238,TRUE,2.80434923780235,adequate
10,208,0,0.5,0.03,207.990556814609,0.999954600070238,TRUE,2.84931535216633,adequate
10,208,0.3,0.15,0.01,207.990556814609,0.999954600070238,TRUE,1.15442040482954,well_powered
10,208,0.3,0.15,0.03,207.990556814609,0.999954600070238,TRUE,1.33776360580133,well_powered
10,208,0.3,0.3,0.01,207.990556814609,0.999954600070238,TRUE,2.2843878913158,adequate
10,208,0.3,0.3,0.03,207.990556814609,0.999954600070238,TRUE,2.38384828148481,adequate
10,208,0.3,0.5,0.01,207.990556814609,0.999954600070238,TRUE,3.82246249488694,adequate
10,208,0.3,0.5,0.03,207.990556814609,0.999954600070238,TRUE,3.88405936304226,adequate
10,208,0.5,0.15,0.01,207.990556814609,0.999954600070238,TRUE,1.46229588798816,well_powered
10,208,0.5,0.15,0.03,207.990556814609,0.999954600070238,TRUE,1.69494355491848,well_powered
10,208,0.5,0.3,0.01,207.990556814609,0.999954600070238,TRUE,2.89790335541147,adequate
10,208,0.5,0.3,0.03,207.990556814609,0.999954600070238,TRUE,3.02446821673412,adequate
10,208,0.5,0.5,0.01,207.990556814609,0.999954600070238,TRUE,4.85875627633652,adequate
10,208,0.5,0.5,0.03,207.990556814609,0.999954600070238,TRUE,4.93744564068261,adequate
10,208,0.7,0.15,0.01,207.990556814609,0.999954600070238,TRUE,1.99402781676405,well_powered
10,208,0.7,0.15,0.03,207.990556814609,0.999954600070238,TRUE,2.31223178749391,adequate
10,208,0.7,0.3,0.01,207.990556814609,0.999954600070238,TRUE,3.96175550444089,adequate
10,208,0.7,0.3,0.03,207.990556814609,0.999954600070238,TRUE,4.13570935387024,adequate
10,208,0.7,0.5,0.01,207.990556814609,0.999954600070238,TRUE,6.66540989511131,marginal
10,208,0.7,0.5,0.03,207.990556814609,0.999954600070238,TRUE,6.77429069069693,marginal
10,260,0,0.15,0.01,259.988196018262,0.999954600070238,TRUE,0.599623474360311,well_powered
10,260,0,0.15,0.03,259.988196018262,0.999954600070238,TRUE,0.694552378061308,well_powered
10,260,0,0.3,0.01,259.988196018262,0.999954600070238,TRUE,1.18337845922656,well_powered
10,260,0,0.3,0.03,259.988196018262,0.999954600070238,TRUE,1.23461260169779,well_powered
10,260,0,0.5,0.01,259.988196018262,0.999954600070238,TRUE,1.97302363594523,well_powered
10,260,0,0.5,0.03,259.988196018262,0.999954600070238,TRUE,2.00453023391709,adequate
10,260,0.3,0.15,0.01,259.988196018262,0.999954600070238,TRUE,0.81492506830112,well_powered
10,260,0.3,0.15,0.03,259.988196018262,0.999954600070238,TRUE,0.944098876909316,well_powered
10,260,0.3,0.3,0.01,259.988196018262,0.999954600070238,TRUE,1.60995441304925,well_powered
10,260,0.3,0.3,0.03,259.988196018262,0.999954600070238,TRUE,1.67980983709575,well_powered
10,260,0.3,0.5,0.01,259.988196018262,0.999954600070238,TRUE,2.68800197099672,adequate
10,260,0.3,0.5,0.03,259.988196018262,0.999954600070238,TRUE,2.73107785274982,adequate
10,260,0.5,0.15,0.01,259.988196018262,0.999954600070238,TRUE,1.03282523514441,well_powered
10,260,0.5,0.15,0.03,259.988196018262,0.999954600070238,TRUE,1.19674288792579,well_powered
10,260,0.5,0.3,0.01,259.988196018262,0.999954600070238,TRUE,2.04257755175727,adequate
10,260,0.5,0.3,0.03,259.988196018262,0.999954600070238,TRUE,2.13140038305661,adequate
10,260,0.5,0.5,0.01,259.988196018262,0.999954600070238,TRUE,3.41514453608509,adequate
10,260,0.5,0.5,0.03,259.988196018262,0.999954600070238,TRUE,3.47006857363474,adequate
10,260,0.7,0.15,0.01,259.988196018262,0.999954600070238,TRUE,1.41034780847331,well_powered
10,260,0.7,0.15,0.03,259.988196018262,0.999954600070238,TRUE,1.63466428640691,well_powered
10,260,0.7,0.3,0.01,259.988196018262,0.999954600070238,TRUE,2.7942578468062,adequate
10,260,0.7,0.3,0.03,259.988196018262,0.999954600070238,TRUE,2.91623219303363,adequate
10,260,0.7,0.5,0.01,259.988196018262,0.999954600070238,TRUE,4.68340042779791,adequate
10,260,0.7,0.5,0.03,259.988196018262,0.999954600070238,TRUE,4.75918588049504,adequate
25,104,0,0.15,0.01,103.999999998556,0.999999999986112,TRUE,1.76936363781604,well_powered
25,104,0,0.15,0.03,103.999999998556,0.999999999986112,TRUE,2.38099757193584,adequate
25,104,0,0.3,0.01,103.999999998556,0.999999999986112,TRUE,3.43123380790442,adequate
25,104,0,0.3,0.03,103.999999998556,0.999999999986112,TRUE,3.7906476591302,adequate
25,104,0,0.5,0.01,103.999999998556,0.999999999986112,TRUE,5.73222995838676,marginal
25,104,0,0.5,0.03,103.999999998556,0.999999999986112,TRUE,5.96143537005534,marginal
25,104,0.3,0.15,0.01,103.999999998556,0.999999999986112,TRUE,2.39531452554109,adequate
25,104,0.3,0.15,0.03,103.999999998556,0.999999999986112,TRUE,3.22673247404652,adequate
25,104,0.3,0.3,0.01,103.999999998556,0.999999999986112,TRUE,4.65841109409848,adequate
25,104,0.3,0.3,0.03,103.999999998556,0.999999999986112,TRUE,5.14953393761257,marginal
25,104,0.3,0.5,0.01,103.999999998556,0.999999999986112,TRUE,7.81287296926936,marginal
25,104,0.3,0.5,0.03,103.999999998556,0.999999999986112,TRUE,8.12841842103369,marginal
25,104,0.5,0.15,0.01,103.999999998556,0.999999999986112,TRUE,3.02338826448987,adequate
25,104,0.5,0.15,0.03,103.999999998556,0.999999999986112,TRUE,4.07711275378952,adequate
25,104,0.5,0.3,0.01,103.999999998556,0.999999999986112,TRUE,5.89673346256299,marginal
25,104,0.5,0.3,0.03,103.999999998556,0.999999999986112,TRUE,6.52242316804148,marginal
25,104,0.5,0.5,0.01,103.999999998556,0.999999999986112,TRUE,9.92860268751106,marginal
25,104,0.5,0.5,0.03,103.999999998556,0.999999999986112,TRUE,10.3336107199272,underpowered
25,104,0.7,0.15,0.01,103.999999998556,0.999999999986112,TRUE,4.08747328103221,adequate
25,104,0.7,0.15,0.03,103.999999998556,0.999999999986112,TRUE,5.52187313994283,marginal
25,104,0.7,0.3,0.01,103.999999998556,0.999999999986112,TRUE,8.0106595195645,marginal
25,104,0.7,0.3,0.03,103.999999998556,0.999999999986112,TRUE,8.86987399278942,marginal
25,104,0.7,0.5,0.01,103.999999998556,0.999999999986112,TRUE,13.5777315779423,underpowered
25,104,0.7,0.5,0.03,103.999999998556,0.999999999986112,TRUE,14.1409002724325,underpowered
25,156,0,0.15,0.01,155.999999997834,0.999999999986112,TRUE,0.878084083858299,well_powered
25,156,0,0.15,0.03,155.999999997834,0.999999999986112,TRUE,1.17983707547229,well_powered
25,156,0,0.3,0.01,155.999999997834,0.999999999986112,TRUE,1.69587547070069,well_powered
25,156,0,0.3,0.03,155.999999997834,0.999999999986112,TRUE,1.87187106710158,well_powered
25,156,0,0.5,0.01,155.999999997834,0.999999999986112,TRUE,2.8173721366292,adequate
25,156,0,0.5,0.03,155.999999997834,0.999999999986112,TRUE,2.9284126308921,adequate
25,156,0.3,0.15,0.01,155.999999997834,0.999999999986112,TRUE,1.19088732179029,well_powered
25,156,0.3,0.15,0.03,155.999999997834,0.999999999986112,TRUE,1.60098480446458,well_powered
25,156,0.3,0.3,0.01,155.999999997834,0.999999999986112,TRUE,2.30331069078109,adequate
25,156,0.3,0.3,0.03,155.999999997834,0.999999999986112,TRUE,2.5431289721626,adequate
25,156,0.3,0.5,0.01,155.999999997834,0.999999999986112,TRUE,3.83401275981989,adequate
25,156,0.3,0.5,0.03,155.999999997834,0.999999999986112,TRUE,3.9858920890872,adequate
25,156,0.5,0.15,0.01,155.999999997834,0.999999999986112,TRUE,1.50603084439656,well_powered
25,156,0.5,0.15,0.03,155.999999997834,0.999999999986112,TRUE,2.02573342204526,adequate
25,156,0.5,0.3,0.01,155.999999997834,0.999999999986112,TRUE,2.91704668763089,adequate
25,156,0.5,0.3,0.03,155.999999997834,0.999999999986112,TRUE,3.22176600394613,adequate
25,156,0.5,0.5,0.01,155.999999997834,0.999999999986112,TRUE,4.86520482583073,adequate
25,156,0.5,0.5,0.03,155.999999997834,0.999999999986112,TRUE,5.05891850860076,marginal
25,156,0.7,0.15,0.01,155.999999997834,0.999999999986112,TRUE,2.04630918709725,adequate
25,156,0.7,0.15,0.03,155.999999997834,0.999999999986112,TRUE,2.75496575740717,adequate
25,156,0.7,0.3,0.01,155.999999997834,0.999999999986112,TRUE,3.97332863018436,adequate
25,156,0.7,0.3,0.03,155.999999997834,0.999999999986112,TRUE,4.39072053018625,adequate
25,156,0.7,0.5,0.01,155.999999997834,0.999999999986112,TRUE,6.64936215497662,marginal
25,156,0.7,0.5,0.03,155.999999997834,0.999999999986112,TRUE,6.9164233584444,marginal
25,208,0,0.15,0.01,207.999999997111,0.999999999986112,TRUE,0.553573071369118,well_powered
25,208,0,0.15,0.03,207.999999997111,0.999999999986112,TRUE,0.743397664820988,well_powered
25,208,0,0.3,0.01,207.999999997111,0.999999999986112,TRUE,1.06754060232446,well_powered
25,208,0,0.3,0.03,207.999999997111,0.999999999986112,TRUE,1.17795128324223,well_powered
25,208,0,0.5,0.01,207.999999997111,0.999999999986112,TRUE,1.76991172427012,well_powered
25,208,0,0.5,0.03,207.999999997111,0.999999999986112,TRUE,1.83930018111982,well_powered
25,208,0.3,0.15,0.01,207.999999997111,0.999999999986112,TRUE,0.751557381817958,well_powered
25,208,0.3,0.15,0.03,207.999999997111,0.999999999986112,TRUE,1.00961240308652,well_powered
25,208,0.3,0.3,0.01,207.999999997111,0.999999999986112,TRUE,1.45066559877223,well_powered
25,208,0.3,0.3,0.03,207.999999997111,0.999999999986112,TRUE,1.60101385102571,well_powered
25,208,0.3,0.5,0.01,207.999999997111,0.999999999986112,TRUE,2.40809335699725,adequate
25,208,0.3,0.5,0.03,207.999999997111,0.999999999986112,TRUE,2.50280741635063,adequate
25,208,0.5,0.15,0.01,207.999999997111,0.999999999986112,TRUE,0.951487650316096,well_powered
25,208,0.5,0.15,0.03,207.999999997111,0.999999999986112,TRUE,1.27862515299984,well_powered
25,208,0.5,0.3,0.01,207.999999997111,0.999999999986112,TRUE,1.8382625020076,well_powered
25,208,0.5,0.3,0.03,207.999999997111,0.999999999986112,TRUE,2.02918167913992,adequate
25,208,0.5,0.5,0.01,207.999999997111,0.999999999986112,TRUE,3.05532538097386,adequate
25,208,0.5,0.5,0.03,207.999999997111,0.999999999986112,TRUE,3.17588828271109,adequate
25,208,0.7,0.15,0.01,207.999999997111,0.999999999986112,TRUE,1.29629137153897,well_powered
25,208,0.7,0.15,0.03,207.999999997111,0.999999999986112,TRUE,1.74299754677054,well_powered
25,208,0.7,0.3,0.01,207.999999997111,0.999999999986112,TRUE,2.50838690017887,adequate
25,208,0.7,0.3,0.03,207.999999997111,0.999999999986112,TRUE,2.76984503004909,adequate
25,208,0.7,0.5,0.01,207.999999997111,0.999999999986112,TRUE,4.17813186870522,adequate
25,208,0.7,0.5,0.03,207.999999997111,0.999999999986112,TRUE,4.34392591809283,adequate
25,260,0,0.15,0.01,259.999999996389,0.999999999986112,TRUE,0.390744599117721,well_powered
25,260,0,0.15,0.03,259.999999996389,0.999999999986112,TRUE,0.524588506212487,well_powered
25,260,0,0.3,0.01,259.999999996389,0.999999999986112,TRUE,0.752968271185539,well_powered
25,260,0,0.3,0.03,259.999999996389,0.999999999986112,TRUE,0.830710653950195,well_powered
25,260,0,0.5,0.01,259.999999996389,0.999999999986112,TRUE,1.24709813522257,well_powered
25,260,0,0.5,0.03,259.999999996389,0.999999999986112,TRUE,1.2958596493815,well_powered
25,260,0.3,0.15,0.01,259.999999996389,0.999999999986112,TRUE,0.530848163383091,well_powered
25,260,0.3,0.15,0.03,259.999999996389,0.999999999986112,TRUE,0.712852624330052,well_powered
25,260,0.3,0.3,0.01,259.999999996389,0.999999999986112,TRUE,1.02360952430289,well_powered
25,260,0.3,0.3,0.03,259.999999996389,0.999999999986112,TRUE,1.12945128391695,well_powered
25,260,0.3,0.5,0.01,259.999999996389,0.999999999986112,TRUE,1.69683521065176,well_powered
25,260,0.3,0.5,0.03,259.999999996389,0.999999999986112,TRUE,1.76333399361275,well_powered
25,260,0.5,0.15,0.01,259.999999996389,0.999999999986112,TRUE,0.672536825038761,well_powered
25,260,0.5,0.15,0.03,259.999999996389,0.999999999986112,TRUE,0.903337901846157,well_powered
25,260,0.5,0.3,0.01,259.999999996389,0.999999999986112,TRUE,1.29766724436386,well_powered
25,260,0.5,0.3,0.03,259.999999996389,0.999999999986112,TRUE,1.43204696246571,well_powered
25,260,0.5,0.5,0.01,259.999999996389,0.999999999986112,TRUE,2.15305101087009,adequate
25,260,0.5,0.5,0.03,259.999999996389,0.999999999986112,TRUE,2.23762464199866,adequate
25,260,0.7,0.15,0.01,259.999999996389,0.999999999986112,TRUE,0.917768061969371,well_powered
25,260,0.7,0.15,0.03,259.999999996389,0.999999999986112,TRUE,1.23324156703253,well_powered
25,260,0.7,0.3,0.01,259.999999996389,0.999999999986112,TRUE,1.77284192157514,well_powered
25,260,0.7,0.3,0.03,259.999999996389,0.999999999986112,TRUE,1.95690155927153,well_powered
25,260,0.7,0.5,0.01,259.999999996389,0.999999999986112,TRUE,2.94596936434006,adequate
25,260,0.7,0.5,0.03,259.999999996389,0.999999999986112,TRUE,3.06215329965254,adequate
50,104,0,0.15,0.01,104,1,TRUE,1.30921776375552,well_powered
50,104,0,0.15,0.03,104,1,TRUE,2.058744785758,adequate
50,104,0,0.3,0.01,104,1,TRUE,2.44703439758645,adequate
50,104,0,0.3,0.03,104,1,TRUE,2.92386937088465,adequate
50,104,0,0.5,0.01,104,1,TRUE,4.0403347521131,adequate
50,104,0,0.5,0.03,104,1,TRUE,4.35223898959527,adequate
50,104,0.3,0.15,0.01,104,1,TRUE,1.77097016754775,well_powered
50,104,0.3,0.15,0.03,104,1,TRUE,2.78846455328707,adequate
50,104,0.3,0.3,0.01,104,1,TRUE,3.3166030107753,adequate
50,104,0.3,0.3,0.03,104,1,TRUE,3.96613575396669,adequate
50,104,0.3,0.5,0.01,104,1,TRUE,5.49107040966352,marginal
50,104,0.3,0.5,0.03,104,1,TRUE,5.91811378148188,marginal
50,104,0.5,0.15,0.01,104,1,TRUE,2.23355608746973,adequate
50,104,0.5,0.15,0.03,104,1,TRUE,3.52138531842157,adequate
50,104,0.5,0.3,0.01,104,1,TRUE,4.19114477023215,adequate
50,104,0.5,0.3,0.03,104,1,TRUE,5.01606378316257,marginal
50,104,0.5,0.5,0.01,104,1,TRUE,6.95798557271723,marginal
50,104,0.5,0.5,0.03,104,1,TRUE,7.50310780381402,marginal
50,104,0.7,0.15,0.01,104,1,TRUE,3.01561221467368,adequate
50,104,0.7,0.15,0.03,104,1,TRUE,4.76475240332863,adequate
50,104,0.7,0.3,0.01,104,1,TRUE,5.6774026514423,marginal
50,104,0.7,0.3,0.03,104,1,TRUE,6.80426537495158,marginal
50,104,0.7,0.5,0.01,104,1,TRUE,9.46902969487751,marginal
50,104,0.7,0.5,0.03,104,1,TRUE,10.2200814247974,underpowered
50,156,0,0.15,0.01,156,1,TRUE,0.650468568044471,well_powered
50,156,0,0.15,0.03,156,1,TRUE,1.02096491276626,well_powered
50,156,0,0.3,0.01,156,1,TRUE,1.2123625683085,well_powered
50,156,0,0.3,0.03,156,1,TRUE,1.44690939360654,well_powered
50,156,0,0.5,0.01,156,1,TRUE,1.99395645895413,well_powered
50,156,0,0.5,0.03,156,1,TRUE,2.14625689690691,adequate
50,156,0.3,0.15,0.01,156,1,TRUE,0.881833629249362,well_powered
50,156,0.3,0.15,0.03,156,1,TRUE,1.38501548014767,well_powered
50,156,0.3,0.3,0.01,156,1,TRUE,1.64521447144288,well_powered
50,156,0.3,0.3,0.03,156,1,TRUE,1.96431104083088,well_powered
50,156,0.3,0.5,0.01,156,1,TRUE,2.70957338891875,adequate
50,156,0.3,0.5,0.03,156,1,TRUE,2.91731023723931,adequate
50,156,0.5,0.15,0.01,156,1,TRUE,1.11474288664732,well_powered
50,156,0.5,0.15,0.03,156,1,TRUE,1.75197403194647,well_powered
50,156,0.5,0.3,0.01,156,1,TRUE,2.08181713654931,adequate
50,156,0.5,0.3,0.03,156,1,TRUE,2.48662499653873,adequate
50,156,0.5,0.5,0.01,156,1,TRUE,3.43336468195721,adequate
50,156,0.5,0.5,0.03,156,1,TRUE,3.69758427449503,adequate
50,156,0.7,0.15,0.01,156,1,TRUE,1.51360562645022,well_powered
50,156,0.7,0.15,0.03,156,1,TRUE,2.38151245238885,adequate
50,156,0.7,0.3,0.01,156,1,TRUE,2.83151722563673,adequate
50,156,0.7,0.3,0.03,156,1,TRUE,3.38450241820218,adequate
50,156,0.7,0.5,0.01,156,1,TRUE,4.68081725290257,adequate
50,156,0.7,0.5,0.03,156,1,TRUE,5.04335195772521,marginal
50,208,0,0.15,0.01,208,1,TRUE,0.410247854120893,well_powered
50,208,0,0.15,0.03,208,1,TRUE,0.643481558729597,well_powered
50,208,0,0.3,0.01,208,1,TRUE,0.763846101990406,well_powered
50,208,0,0.3,0.03,208,1,TRUE,0.911231606145613,well_powered
50,208,0,0.5,0.01,208,1,TRUE,1.25450015140629,well_powered
50,208,0,0.5,0.03,208,1,TRUE,1.34994685872241,well_powered
50,208,0.3,0.15,0.01,208,1,TRUE,0.55683039929213,well_powered
50,208,0.3,0.15,0.03,208,1,TRUE,0.873760900194998,well_powered
50,208,0.3,0.3,0.01,208,1,TRUE,1.03742115718393,well_powered
50,208,0.3,0.3,0.03,208,1,TRUE,1.23791683042431,well_powered
50,208,0.3,0.5,0.01,208,1,TRUE,1.70528617534937,well_powered
50,208,0.3,0.5,0.03,208,1,TRUE,1.83533985733331,well_powered
50,208,0.5,0.15,0.01,208,1,TRUE,0.704778175872867,well_powered
50,208,0.5,0.15,0.03,208,1,TRUE,1.10637797790849,well_powered
50,208,0.5,0.3,0.01,208,1,TRUE,1.31389165428917,well_powered
50,208,0.5,0.3,0.03,208,1,TRUE,1.56823225450882,well_powered
50,208,0.5,0.5,0.01,208,1,TRUE,2.16163545007992,adequate
50,208,0.5,0.5,0.03,208,1,TRUE,2.32688883981431,adequate
50,208,0.7,0.15,0.01,208,1,TRUE,0.959754138870328,well_powered
50,208,0.7,0.15,0.03,208,1,TRUE,1.50772920977136,well_powered
50,208,0.7,0.3,0.01,208,1,TRUE,1.79118500452395,well_powered
50,208,0.7,0.3,0.03,208,1,TRUE,2.1388897986337,adequate
50,208,0.7,0.5,0.01,208,1,TRUE,2.95134007391904,adequate
50,208,0.7,0.5,0.03,208,1,TRUE,3.17789767482855,adequate
50,260,0,0.15,0.01,260,1,TRUE,0.289637905837958,well_powered
50,260,0,0.15,0.03,260,1,TRUE,0.454147641641023,well_powered
50,260,0,0.3,0.01,260,1,TRUE,0.539002127732036,well_powered
50,260,0,0.3,0.03,260,1,TRUE,0.642865311893859,well_powered
50,260,0,0.5,0.01,260,1,TRUE,0.884595633726026,well_powered
50,260,0,0.5,0.03,260,1,TRUE,0.951766604373816,well_powered
50,260,0.3,0.15,0.01,260,1,TRUE,0.393418141861779,well_powered
50,260,0.3,0.15,0.03,260,1,TRUE,0.617054476466183,well_powered
50,260,0.3,0.3,0.01,260,1,TRUE,0.732457816722887,well_powered
50,260,0.3,0.3,0.03,260,1,TRUE,0.873760678100655,well_powered
50,260,0.3,0.5,0.01,260,1,TRUE,1.2028296955374,well_powered
50,260,0.3,0.5,0.03,260,1,TRUE,1.29432006527315,well_powered
50,260,0.5,0.15,0.01,260,1,TRUE,0.498334522489707,well_powered
50,260,0.5,0.15,0.03,260,1,TRUE,0.78184178499856,well_powered
50,260,0.5,0.3,0.01,260,1,TRUE,0.928206001549658,well_powered
50,260,0.5,0.3,0.03,260,1,TRUE,1.10747891877518,well_powered
50,260,0.5,0.5,0.01,260,1,TRUE,1.52523225251109,well_powered
50,260,0.5,0.5,0.03,260,1,TRUE,1.64144359990064,well_powered
50,260,0.7,0.15,0.01,260,1,TRUE,0.679831096687078,well_powered
50,260,0.7,0.15,0.03,260,1,TRUE,1.06714030577104,well_powered
50,260,0.7,0.3,0.01,260,1,TRUE,1.2672485023786,well_powered
50,260,0.7,0.3,0.03,260,1,TRUE,1.51249280659886,well_powered
50,260,0.7,0.5,0.01,260,1,TRUE,2.08458925579194,adequate
50,260,0.7,0.5,0.03,260,1,TRUE,2.24388815741408,adequate
100,104,0,0.15,0.01,104,1,TRUE,1.00488806318471,well_powered
100,104,0,0.15,0.03,104,1,TRUE,1.87769513447495,well_powered
100,104,0,0.3,0.01,104,1,TRUE,1.76936363781604,well_powered
100,104,0,0.3,0.03,104,1,TRUE,2.38099757193584,adequate
100,104,0,0.5,0.01,104,1,TRUE,2.8684363527766,adequate
100,104,0,0.5,0.03,104,1,TRUE,3.28688089890759,adequate
100,104,0.3,0.15,0.01,104,1,TRUE,1.35858750954354,well_powered
100,104,0.3,0.15,0.03,104,1,TRUE,2.5424467903963,adequate
100,104,0.3,0.3,0.01,104,1,TRUE,2.39531452554109,adequate
100,104,0.3,0.3,0.03,104,1,TRUE,3.22673247404652,adequate
100,104,0.3,0.5,0.01,104,1,TRUE,3.89057212748722,adequate
100,104,0.3,0.5,0.03,104,1,TRUE,4.46132710766032,adequate
100,104,0.5,0.15,0.01,104,1,TRUE,1.7125534341119,well_powered
100,104,0.5,0.15,0.03,104,1,TRUE,3.20970069137954,adequate
100,104,0.5,0.3,0.01,104,1,TRUE,3.02338826448987,adequate
100,104,0.5,0.3,0.03,104,1,TRUE,4.07711275378952,adequate
100,104,0.5,0.5,0.01,104,1,TRUE,4.92002792265278,adequate
100,104,0.5,0.5,0.03,104,1,TRUE,5.64586177454287,marginal
100,104,0.7,0.15,0.01,104,1,TRUE,2.31013360147221,adequate
100,104,0.7,0.15,0.03,104,1,TRUE,4.34072742356622,adequate
100,104,0.7,0.3,0.01,104,1,TRUE,4.08747328103221,adequate
100,104,0.7,0.3,0.03,104,1,TRUE,5.52187313994283,marginal
100,104,0.7,0.5,0.01,104,1,TRUE,6.67292009638396,marginal
100,104,0.7,0.5,0.03,104,1,TRUE,7.66664655689104,marginal
100,156,0,0.15,0.01,156,1,TRUE,0.49964402836562,well_powered
100,156,0,0.15,0.03,156,1,TRUE,0.931596176371641,well_powered
100,156,0,0.3,0.01,156,1,TRUE,0.878084083858299,well_powered
100,156,0,0.3,0.03,156,1,TRUE,1.17983707547229,well_powered
100,156,0,0.5,0.01,156,1,TRUE,1.41967089185979,well_powered
100,156,0,0.5,0.03,156,1,TRUE,1.62510329338841,well_powered
100,156,0.3,0.15,0.01,156,1,TRUE,0.677182090846595,well_powered
100,156,0.3,0.15,0.03,156,1,TRUE,1.26358129760304,well_powered
100,156,0.3,0.3,0.01,156,1,TRUE,1.19088732179029,well_powered
100,156,0.3,0.3,0.03,156,1,TRUE,1.60098480446458,well_powered
100,156,0.3,0.5,0.01,156,1,TRUE,1.92724014687469,well_powered
100,156,0.3,0.5,0.03,156,1,TRUE,2.20691524784262,adequate
100,156,0.5,0.15,0.01,156,1,TRUE,0.85580999758017,well_powered
100,156,0.5,0.15,0.03,156,1,TRUE,1.59811317339813,well_powered
100,156,0.5,0.3,0.01,156,1,TRUE,1.50603084439656,well_powered
100,156,0.5,0.3,0.03,156,1,TRUE,2.02573342204526,adequate
100,156,0.5,0.5,0.01,156,1,TRUE,2.43957952895086,adequate
100,156,0.5,0.5,0.03,156,1,TRUE,2.79461697256878,adequate
100,156,0.7,0.15,0.01,156,1,TRUE,1.16149378036046,well_powered
100,156,0.7,0.15,0.03,156,1,TRUE,2.17177718439974,adequate
